filename,date,isCompleteData,original_count,predicted_count,expansion_ratio
DOGE_20241116,2024-11-16,True,6282,6282,1
DOGE_20241117_Latest650,2024-11-17,False,650,3973,6.111855073370671
DOGE_20241118,2024-11-18,True,10800,10800,1
DOGE_20241119_Latest1531,2024-11-19,False,1531,8545,5.581010106550746
DOGE_20241120_Latest622,2024-11-20,False,622,6851,11.014302417271661
DOGE_20241121_Latest336,2024-11-21,False,336,3961,11.787532151076215
DOGE_20241122_Latest337,2024-11-22,False,337,8781,26.056509130809623
DOGE_20241123_Latest170,2024-11-23,False,170,3787,22.27696160267112
DOGE_20241124_Latest31,2024-11-24,False,31,839,27.07616605447363
DOGE_20241125_Latest294,2024-11-25,False,294,6615,22.500122850122846
DOGE_20241126_Latest233,2024-11-26,False,233,5929,25.444451391059705
DOGE_20241128_Latest8,2024-11-28,False,8,204,25.53878867869189
DOGE_20241129_Latest17,2024-11-29,False,17,443,26.056509130809623
DOGE_20241130_Latest381,2024-11-30,False,381,4278,11.229403349322562
DOGE_20241201,2024-12-01,True,5681,5681,1
DOGE_20241202,2024-12-02,True,8864,8864,1
DOGE_20241203_Latest3643,2024-12-03,False,3643,7243,1.98818764930313
DOGE_20241204_Latest823,2024-12-04,False,823,6068,7.373275328552185
DOGE_20241205_Latest195,2024-12-05,False,195,4980,25.53878867869189
DOGE_20241206_Latest280,2024-12-06,False,280,7296,26.056509130809623
DOGE_20241207_Latest249,2024-12-07,False,249,5547,22.27696160267112
DOGE_20241208_Latest110,2024-12-08,False,110,2978,27.07616605447363
DOGE_20241209_Latest286,2024-12-09,False,286,6435,22.50012285012285
DOGE_20241210_Latest128,2024-12-10,False,128,3257,25.444451391059705
DOGE_20241211_Latest118,2024-12-11,False,118,2864,24.27331016299137
DOGE_20241212_Latest343,2024-12-12,False,343,4043,11.787532151076215
DOGE_20241213_Latest128,2024-12-13,False,128,3335,26.056509130809623
DOGE_20241214_Latest17,2024-12-14,False,17,379,22.27696160267112
DOGE_20241215_Latest641,2024-12-15,False,641,5336,8.323894748055823
DOGE_20241216_Latest55,2024-12-16,False,55,1238,22.50012285012285
DOGE_20241217_Latest359,2024-12-17,False,359,4259,11.864730919479912
DOGE_20241218_Latest519,2024-12-18,False,519,3827,7.373275328552186
DOGE_20241219_Latest183,2024-12-19,False,183,2157,11.787532151076215
DOGE_20241220_Latest65,2024-12-20,False,65,1694,26.056509130809623
DOGE_20241221_Latest453,2024-12-21,False,453,3348,7.389671881489686
DOGE_20241222_Latest626,2024-12-22,False,626,5211,8.323894748055821
DOGE_20241223_Latest329,2024-12-23,False,329,3501,10.640890076690681
DOGE_20241224_Latest679,2024-12-24,False,679,3790,5.581010106550746
DOGE_20241225_Latest635,2024-12-25,False,635,4682,7.373275328552185
DOGE_20241226_Latest472,2024-12-26,False,472,3499,7.413434932527352
DOGE_20241227_Latest195,2024-12-27,False,195,2382,12.214975934158797
DOGE_20241228_Latest345,2024-12-28,False,345,2549,7.389671881489686
DOGE_20241229_Latest1173,2024-12-29,False,1173,4408,3.758147677863712
DOGE_20241230,2024-12-30,True,5510,5510,1
DOGE_20241231,2024-12-31,True,6734,6734,1
DOGE_20250101,2025-01-01,True,6719,6719,1
DOGE_20250102,2025-01-02,True,7025,7025,1
DOGE_20250103,2025-01-03,True,8166,8166,1
DOGE_20250104,2025-01-04,True,8524,8524,1
DOGE_20250105_Latest6680,2025-01-05,False,6680,7260,1.086806666351394
DOGE_20250106,2025-01-06,True,7422,7422,1
DOGE_20250107,2025-01-07,True,6982,6982,1
DOGE_20250108,2025-01-08,True,6221,6221,1
DOGE_20250109,2025-01-09,True,6714,6714,1
DOGE_20250110_Latest2726,2025-01-10,False,2726,5636,2.0675319344767966
DOGE_20250111,2025-01-11,True,6413,6413,1
DOGE_20250112,2025-01-12,True,7865,7865,1
DOGE_20250113,2025-01-13,True,6310,6310,1
DOGE_20250114,2025-01-14,True,7187,7187,1
DOGE_20250115_Latest1198,2025-01-15,False,1198,6558,5.473885488033945
DOGE_20250116,2025-01-16,True,5574,5574,1
DOGE_20250117,2025-01-17,True,7358,7358,1
DOGE_20250118,2025-01-18,True,7876,7876,1
DOGE_20250119,2025-01-19,True,8918,8918,1
DOGE_20250120,2025-01-20,True,7916,7916,1
DOGE_20250121,2025-01-21,True,11966,11966,1
DOGE_20250122,2025-01-22,True,8215,8215,1
DOGE_20250123_Latest1918,2025-01-23,False,1918,6635,3.4595931503039457
DOGE_20250124,2025-01-24,True,6030,6030,1
DOGE_20250125_Latest5067,2025-01-25,False,5067,6541,1.2909183253924106
DOGE_20250126,2025-01-26,True,5985,5985,1
DOGE_20250127,2025-01-27,True,5326,5326,1
DOGE_20250128_Latest2537,2025-01-28,False,2537,7536,2.970317551836634
DOGE_20250129_Latest29,2025-01-29,False,29,704,24.273310162991372
DOGE_20250130_Latest203,2025-01-30,False,203,5184,25.538788678691887
DOGE_20250131_Latest712,2025-01-31,False,712,5557,7.804657604995656
DOGE_20250201,2025-02-01,True,4736,4736,1
DOGE_20250202_Latest3271,2025-02-02,False,3271,4234,1.2945148741873707
DOGE_20250203,2025-02-03,True,4439,4439,1
DOGE_20250204,2025-02-04,True,4284,4284,1
DOGE_20250205,2025-02-05,True,3969,3969,1
DOGE_20250206,2025-02-06,True,3909,3909,1
DOGE_20250207,2025-02-07,True,4219,4219,1
DOGE_20250208_Latest3190,2025-02-08,False,3190,3473,1.0886270094757924
DOGE_20250209_Latest3623,2025-02-09,True,3623,3623,1
DOGE_20250210_Latest2597,2025-02-10,False,2597,3539,1.3626292686556059
DOGE_20250211_Latest3274,2025-02-11,False,3274,4009,1.2244613061032918
DOGE_20250212,2025-02-12,True,3721,3721,1
DOGE_20250213,2025-02-13,True,3606,3606,1
DOGE_20250214_Latest3289,2025-02-14,False,3289,4178,1.270230926763663
DOGE_20250215,2025-02-15,True,3112,3112,1
DOGE_20250216,2025-02-16,True,2731,2731,1
DOGE_20250217,2025-02-17,True,3127,3127,1
DOGE_20250218,2025-02-18,True,3409,3409,1
DOGE_20250219,2025-02-19,True,4425,4425,1
DOGE_20250220_Latest1921,2025-02-20,False,1907,2979,1.5620425516647527
DOGE_20250221,2025-02-21,True,3440,3440,1
DOGE_20250222,2025-02-22,True,3228,3228,1
DOGE_20250223,2025-02-23,True,2828,2828,1
DOGE_20250224,2025-02-24,True,3494,3494,1
DOGE_20250225,2025-02-25,True,3626,3626,1
DOGE_20250226_Latest616,2025-02-26,False,616,2661,4.319258287749379
DOGE_20250227,2025-02-27,True,2906,2906,1
DOGE_20250228,2025-02-28,True,3354,3354,1
DOGE_20250301_Latest571,2025-03-01,False,571,2456,4.302055291367776
DOGE_20250302,2025-03-02,True,4269,4269,1
DOGE_20250303,2025-03-03,True,4534,4534,1
DOGE_20250304_Latest865,2025-03-04,False,865,3074,3.553762595833115
DOGE_20250305,2025-03-05,True,3410,3410,1
DOGE_20250306,2025-03-06,True,3657,3657,1
DOGE_20250307,2025-03-07,True,4270,4270,1
DOGE_20250308,2025-03-08,True,2833,2833,1
DOGE_20250309,2025-03-09,True,3469,3469,1
DOGE_20250310,2025-03-10,True,3133,3133,1
DOGE_20250311,2025-03-11,True,2976,2976,1
DOGE_20250312,2025-03-12,True,2938,2938,1
DOGE_20250313_Latest282_Top178,2025-03-13,False,460,460,1.0
DOGE_20250314,2025-03-14,False,1570,2735,1.7421161847469528
DOGE_20250315,2025-03-15,True,3936,3936,1
DOGE_20250316,2025-03-16,True,2709,2709,1
DOGE_20250317,2025-03-17,True,3108,3108,1
DOGE_20250318_Lateat2478,2025-03-18,True,2478,2478,1
DOGE_20250319_Latest2002,2025-03-19,False,2002,2906,1.4516300121484913
DOGE_20250320,2025-03-20,True,2846,2846,1
DOGE_20250321_Latest1518,2025-03-21,False,1518,2854,1.8799018360503712
DOGE_20250322_Latest61,2025-03-22,False,61,1359,22.27696160267112
DOGE_20250323_Latest1601,2025-03-23,False,1601,3495,2.1828736813874485
DOGE_20250324,2025-03-24,True,4260,4260,1
DOGE_20250325,2025-03-25,True,4608,4608,1
DOGE_20250326_Latest2775,2025-03-26,False,2775,4196,1.5121660768415237
DOGE_20250327,2025-03-27,True,4548,4548,1
DOGE_20250328,2025-03-28,True,3097,3097,1
DOGE_20250329,2025-03-29,True,2763,2763,1
DOGE_20250330_Latest1162,2025-03-30,False,1162,2536,2.1828736813874485
DOGE_20250331,2025-03-31,True,4047,4047,1
DOGE_20250401,2025-04-01,True,4415,4415,1
DOGE_20250402,2025-04-02,True,3644,3644,1
DOGE_20250403,2025-04-03,True,3561,3561,1
DOGE_20250404,2025-04-04,True,3856,3856,1
DOGE_20250405,2025-04-05,True,3379,3379,1
DOGE_20250406,2025-04-06,True,3303,3303,1
DOGE_20250407,2025-04-07,True,3650,3650,1
DOGE_20250408,2025-04-08,True,3873,3873,1
DOGE_20250409,2025-04-09,True,4154,4154,1
DOGE_20250410,2025-04-10,True,4350,4350,1
DOGE_20250411,2025-04-11,True,3921,3921,1
DOGE_20250412,2025-04-12,True,3286,3286,1
DOGE_20250413,2025-04-13,True,3180,3180,1
DOGE_20250414,2025-04-14,True,3912,3912,1
DOGE_20250415,2025-04-15,True,4360,4360,1
DOGE_20250416,2025-04-16,True,3256,3256,1
DOGE_20250417,2025-04-17,True,3058,3058,1
DOGE_20250418,2025-04-18,True,3258,3258,1
DOGE_20250419,2025-04-19,True,2870,2870,1
DOGE_20250420,2025-04-20,True,3682,3682,1
DOGE_20250421,2025-04-21,True,4379,4379,1
DOGE_20250422,2025-04-22,True,4298,4298,1
DOGE_20250423,2025-04-23,True,4635,4635,1
DOGE_20250424,2025-04-24,True,3613,3613,1
DOGE_20250425,2025-04-25,True,3701,3701,1
DOGE_20250426,2025-04-26,True,3180,3180,1
DOGE_20250427,2025-04-27,True,3251,3251,1
DOGE_20250428_Latest2455,2025-04-28,False,2455,3213,1.3087168713870252
DOGE_20250429,2025-04-29,True,4481,4481,1
DOGE_20250430,2025-04-30,True,4072,4072,1
DOGE_20250501,2025-05-01,True,4301,4301,1
DOGE_20250502,2025-05-02,True,3598,3598,1
DOGE_20250503_Latest2260,2025-05-03,False,2260,3353,1.4837353851970045
DOGE_20250504,2025-05-04,True,3770,3770,1
DOGE_20250505_Latest982,2025-05-05,False,982,3856,3.92673984820548
DOGE_20250506_Latest1208,2025-05-06,False,1208,3588,2.970317551836634
DOGE_20250507,2025-05-07,True,3933,3933,1
DOGE_20250508,2025-05-08,True,4316,4316,1
DOGE_20250509,2025-05-09,True,5117,5117,1
DOGE_20250510,2025-05-10,True,6344,6344,1
DOGE_20250511_Latest1418,2025-05-11,False,1418,5329,3.7581476778637115
DOGE_20250512_Latest1430,2025-05-12,False,1430,3977,2.7808929479733684
DOGE_20250513,2025-05-13,True,6451,6451,1
DOGE_20250514,2025-05-14,True,5483,5483,1
DOGE_20250515,2025-05-15,True,4605,4605,1
DOGE_20250516,2025-05-16,True,4272,4272,1
DOGE_20250517_Latest1008,2025-05-17,False,1008,3051,3.026548271130314
DOGE_20250518,2025-05-18,True,4446,4446,1
DOGE_20250519_Latest1168,2025-05-19,False,1168,3813,3.2642582162971414
DOGE_20250520_Latest1443,2025-05-20,False,1443,3654,2.5322548531607767
DOGE_20250521,2025-05-21,True,4538,4538,1
DOGE_20250522,2025-05-22,True,5332,5332,1
DOGE_20250523,2025-05-23,True,5132,5132,1
DOGE_20250524_Latest3294,2025-05-24,False,3294,3586,1.0886270094757924
DOGE_20250525_Latest1151,2025-05-25,False,1151,4326,3.7581476778637115
DOGE_20250526,2025-05-26,True,4905,4905,1
DOGE_20250527_Latest3675,2025-05-27,False,3675,4875,1.3266011923582157
DOGE_20250528_Latest1941,2025-05-28,False,1941,4354,2.2433887341260395
DOGE_20250529,2025-05-29,True,4130,4130,1
DOGE_20250530,2025-05-30,True,4193,4193,1
DOGE_20250531_Latest2325,2025-05-31,False,2325,3815,1.6406905116130381
DOGE_20250601_Latest1749,2025-06-01,False,1749,3818,2.1828736813874485
DOGE_20250602_Latest2214,2025-06-02,False,2214,3830,1.7301246929907426
DOGE_20250603_Latest4881,2025-06-03,False,4881,5743,1.176652220548567
DOGE_20250604,2025-06-04,True,5879,5879,1
DOGE_20250605_Latest2483,2025-06-05,False,2483,6259,2.520592556140135
DOGE_20250606_Latest1705,2025-06-06,False,1705,4473,2.6237057263716146
DOGE_20250607,2025-06-07,True,4644,4644,1
DOGE_20250608_Latest2211,2025-06-08,False,2211,4826,2.182873681387448
DOGE_20250609_Latest3907,2025-06-09,False,3907,5324,1.362629268655606
DOGE_20250610_Latest4134,2025-06-10,False,4134,5484,1.326601192358216
DOGE_20250611_Latest6,2025-06-11,False,6,146,24.27331016299137
DOGE_20250612_Latest700,2025-06-12,False,700,3803,5.433327093473107
DOGE_20250613_Latest2706,2025-06-13,False,2706,5087,1.879901836050371
DOGE_20250614_Latest1223,2025-06-14,False,1223,3701,3.0265482711303147
DOGE_20250615_Latest3636,2025-06-15,False,3636,4969,1.3666995501262866
DOGE_20250616_Latest4061,2025-06-16,False,4061,4543,1.1186877555819559
DOGE_20250617_Latest733,2025-06-17,False,733,3203,4.369406510349566
DOGE_20250618_Latest1209,2025-06-18,False,1209,3637,3.0086082680966744
DOGE_20250619_Latest614,2025-06-19,False,614,4552,7.413434932527352
DOGE_20250620_Latest2750,2025-06-20,False,2750,5170,1.879901836050371
DOGE_20250621_Latest372,2025-06-21,False,372,2749,7.389671881489686
DOGE_20250622_Latest676,2025-06-22,False,676,3150,4.659574214324051
DOGE_20250623_Latest1758,2025-06-23,False,1758,4889,2.780892947973368
DOGE_20250624_Latest3352,2025-06-24,False,3352,5668,1.6908210151972152
DOGE_20250625_Latest1394,2025-06-25,False,1394,4194,3.008608268096674
DOGE_20250626_Latest2212,2025-06-26,False,2212,4397,1.9878094020557364
DOGE_20250627_Latest884,2025-06-27,False,884,3923,4.438295997650388
DOGE_20250628_Latest779,2025-06-28,False,779,4287,5.50377397401526
DOGE_20250629_Latest949,2025-06-29,False,949,2991,3.1515762640766676
DOGE_20250630_Latest2288,2025-06-30,False,2288,5477,2.393770871045529
DOGE_20250701_Latest1923,2025-07-01,False,1923,5712,2.970317551836634
DOGE_20250702_Latest1193,2025-07-02,False,1193,4225,3.541126487223645
DOGE_20250703_Latest743,2025-07-03,False,743,3159,4.251321298228912
DOGE_20250704_Latest270,2025-07-04,False,270,3298,12.214975934158797
DOGE_20250705_Latest484,2025-07-05,False,484,3577,7.389671881489686
DOGE_20250706_Latest1413,2025-07-06,False,1413,5310,3.758147677863712
DOGE_20250707_Latest324,2025-07-07,False,324,3448,10.640890076690681
DOGE_20250708_Latest613,2025-07-08,False,613,4674,7.625278698967643
DOGE_20250709_Latest4324,2025-07-09,False,4324,7846,1.8144286027834142
DOGE_20250710_Latest181,2025-07-10,False,181,4623,25.53878867869189
DOGE_20250711_Latest260,2025-07-11,False,260,6775,26.056509130809623
DOGE_20250712_Latest1789,2025-07-12,False,1789,6383,3.567840002139009
DOGE_20250713_Latest3662,2025-07-13,False,3662,6738,1.8398628633861254
DOGE_20250714_Latest5818,2025-07-14,False,5818,7320,1.2581644569622863
DOGE_20250715_Latest5815,2025-07-15,False,5815,8040,1.382686185844406
DOGE_20250716,2025-07-16,True,7644,7644,1
DOGE_20250717,2025-07-17,True,7920,7920,1
DOGE_20250718_Latest6020,2025-07-18,False,6020,9381,1.5583122014783706
DOGE_20250719,2025-07-19,True,8189,8189,1
DOGE_20250720_Latest8722,2025-07-20,False,8722,11291,1.2945148741873704
DOGE_20250721_Latest8356,2025-07-21,False,8356,9348,1.1186877555819557
DOGE_20250722_Latest3581,2025-07-22,False,3581,9068,2.5322548531607767
DOGE_20250723_Latest4182,2025-07-23,False,4182,8365,2.0001728232906544
DOGE_20250724,2025-07-24,True,7379,7379,1
DOGE_20250725,2025-07-25,True,6556,6556,1
DOGE_20250726_Latest3911,2025-07-26,False,3911,6417,1.6406905116130381
DOGE_20250727_Latest756,2025-07-27,False,756,6293,8.323894748055821
DOGE_20250728,2025-07-28,True,8965,8965,1
DOGE_20250729_Latest1956,2025-07-29,False,1956,6951,3.5537625958331156
DOGE_20250730_Latest4431,2025-07-30,False,4431,7025,1.5853508668936636
DOGE_20250731_Latest3239,2025-07-31,False,3239,6439,1.9878094020557364
DOGE_20250801_Latest5142,2025-08-01,False,5142,8013,1.5583122014783706
DOGE_20250802_Latest1275,2025-08-02,False,1275,5485,4.302055291367776
DOGE_20250803_Latest1546,2025-08-03,False,1546,9449,6.111855073370671
DOGE_20250804_Latest3318,2025-08-04,False,3318,10831,3.2642582162971414
DOGE_20250805_Latest17619,2025-08-05,False,17619,18292,1.038179466706801
DOGE_20250806_Latest2653,2025-08-06,False,2653,7982,3.0086082680966744
DOGE_20250807_Latest2022,2025-08-07,False,2022,6995,3.4595931503039457
DOGE_20250808_Latest2058,2025-08-08,False,2058,6279,3.051165565345081
DOGE_20250809_Latest3100,2025-08-09,False,3100,7093,2.2880683133428783
DOGE_20250810_Latest3342,2025-08-10,False,3342,8111,2.426852524800755
DOGE_20250811_Latest3153,2025-08-11,False,3153,6689,2.1215097792784707
DOGE_20250812_Latest8396_MemoryError,2025-08-12,False,8398,10283,1.2244613061032918
DOGE_20250813_Latest1232,2025-08-13,False,1232,6744,5.473885488033945
DOGE_20250814_Latest744,2025-08-14,False,744,5516,7.413434932527351
DOGE_20250815_Latest2769,2025-08-15,False,2769,7265,2.623705726371614
DOGE_20250816_Latest1769,2025-08-16,False,1769,6312,3.567840002139009
DOGE_20250817_Latest6248,2025-08-17,False,6248,8539,1.3666995501262866
DOGE_20250818_Latest2456,2025-08-18,False,2456,8017,3.2642582162971414
DOGE_20250819_Latest3158,2025-08-19,False,3158,7997,2.5322548531607767
DOGE_20250820_Latest1279,2025-08-20,False,1279,5524,4.319258287749379
DOGE_20250821_Latest4159,2025-08-21,False,4159,5891,1.4165595666108115
DOGE_20250822_Latest2480,2025-08-22,False,2480,7567,3.0511655653450807
DOGE_20250823_Latest4355,2025-08-23,False,4355,5867,1.3472018899736495
DOGE_20250824_Latest4211,2025-08-24,False,4211,6582,1.5630843832393788
DOGE_20250825_Latest1857,2025-08-25,False,1857,5164,2.780892947973368
DOGE_20250826_Latest387,2025-08-26,False,387,4592,11.864730919479914
DOGE_20250827_Latest939,2025-08-27,False,939,4056,4.319258287749379
DOGE_20250828_Latest948,2025-08-28,False,948,4030,4.251321298228912
DOGE_20250829_Latest434,2025-08-29,False,434,5301,12.214975934158797
DOGE_20250830_Latest369,2025-08-30,False,369,4144,11.229403349322562
DOGE_20250831_Latest10,2025-08-31,False,10,271,27.076166054473628
